transaction_id,supplier_id,customer_id,amount,timestamp,is_suspicious,feature_1,feature_2
TXN_000023,S_0041,C_0028,12867.98,2026-03-22T19:55:28.925025,1,0.2241464477214351,-0.049955648079268444
TXN_000024,S_0003,C_0113,3184.59,2026-01-06T10:55:28.925025,0,0.4683589821992872,0.11640421070798856
TXN_000025,S_0050,C_0167,2965.9,2026-03-08T00:55:28.925025,0,0.14155810912077849,-0.7974269850408098
TXN_000026,S_0023,C_0025,1073.01,2026-01-11T05:55:28.925025,0,0.26640883700084916,0.8420510707447151
TXN_000027,S_0025,C_0107,454.44,2026-01-05T23:55:28.925025,0,0.4337700390984226,-0.7113035859862706
TXN_000028,S_0034,C_0090,2082.5,2026-01-06T06:55:28.925025,0,0.5087028109352558,-0.04247108666297872
TXN_000029,S_0034,C_0196,4016.5,2026-01-23T18:55:28.925025,0,0.2819010708636309,0.8266926843208866
TXN_000030,S_0017,C_0050,11.16,2026-03-28T10:55:28.925025,0,0.294131607823125,-0.2805043236451348
TXN_000031,S_0035,C_0104,1055.57,2026-02-10T22:55:28.925025,0,0.5706250892772242,0.962667021347138
TXN_000032,S_0029,C_0107,4491.26,2026-04-02T07:55:28.925025,0,0.544395486576286,-0.6288169066912406
TXN_000033,S_0015,C_0146,4623.36,2026-02-18T04:55:28.925025,0,0.8416510751028085,0.7624013068456332
TXN_000034,S_0012,C_0097,3182.3,2026-02-02T08:55:28.925025,0,0.22393838960454127,-0.7060387850805945
TXN_000035,S_0040,C_0107,4804.76,2026-01-28T15:55:28.925025,0,0.3335035648124124,0.5194767141039953
TXN_000036,S_0004,C_0055,2991.77,2026-02-02T19:55:28.925025,0,0.7780851031949707,0.3520514550284741
TXN_000037,S_0027,C_0008,1701.83,2026-04-05T18:55:28.925025,0,0.09008914348044339,-0.46609505156959674
TXN_000038,S_0035,C_0011,818.85,2026-02-07T20:55:28.925025,0,0.22795308714555984,-0.6162750899589464
TXN_000039,S_0046,C_0006,925.9,2026-02-19T23:55:28.925025,0,0.2926134400741587,0.8902116074625315
TXN_000040,S_0024,C_0178,2349.2,2026-03-29T06:55:28.925025,0,0.6963577991631646,0.7494183519916764
TXN_000041,S_0016,C_0074,2227.3,2026-01-18T00:55:28.925025,0,0.8767251903022363,-0.7652341792264901
TXN_000042,S_0030,C_0004,4878.16,2026-02-04T10:55:28.925025,0,0.5784060302250729,-0.5825748230506342
TXN_000043,S_0023,C_0116,4645.43,2026-03-06T08:55:28.925025,0,0.6762122172298743,-0.3809448015361816
TXN_000044,S_0009,C_0171,4105.34,2026-01-18T05:55:28.925025,0,0.967264777956748,-0.30384883031348253
TXN_000045,S_0038,C_0080,2261.81,2026-03-08T13:55:28.925025,0,0.4672968189835067,0.417564401818459
TXN_000046,S_0038,C_0101,3580.66,2026-04-03T14:55:28.925025,0,0.5165100572238239,0.2510303347688456
TXN_000047,S_0017,C_0128,1849.55,2026-01-30T17:55:28.925025,0,0.7776984873231864,0.8105341841145963
TXN_000048,S_0031,C_0044,3101.59,2026-03-20T19:55:28.925025,0,0.8392271049234633,-0.49768476600464195
TXN_000049,S_0020,C_0163,4411.25,2026-04-02T15:55:28.925025,0,0.2240505816492605,0.47823891329888135
TXN_000050,S_0039,C_0126,6763.9,2026-02-11T17:55:28.925025,1,0.990724920254893,-0.08788808074670351
TXN_000051,S_0037,C_0154,110.0,2026-02-11T20:55:28.925025,0,0.19393121914380862,0.4234206068544899
TXN_000052,S_0028,C_0128,2849.33,2026-02-06T05:55:28.925025,0,0.07832165595092366,0.9710981766436242
TXN_000053,S_0040,C_0047,2844.7,2026-02-23T03:55:28.925025,0,0.7568671270732564,-0.9613534876284708
TXN_000054,S_0006,C_0111,23329.23,2026-02-14T10:55:28.925025,1,0.364008575741704,-0.11228039927778277
TXN_000055,S_0040,C_0080,4552.67,2026-03-11T10:55:28.925025,0,0.026343623609614175,0.5188759068386066
TXN_000056,S_0001,C_0168,4566.82,2026-02-21T12:55:28.925025,0,0.9408432233697186,-0.672868073010225
TXN_000057,S_0012,C_0038,3117.55,2026-03-04T11:55:28.925025,0,0.02388534565992395,0.3620375211750142
TXN_000058,S_0027,C_0095,665.21,2026-03-10T23:55:28.925025,0,0.35309032070009305,-0.9658234075504866
TXN_000059,S_0038,C_0140,755.29,2026-02-17T21:55:28.925025,0,0.12166851010924218,0.4913307957209796
TXN_000060,S_0030,C_0100,1865.11,2026-01-26T04:55:28.925025,0,0.14842322429967536,-0.5622195852847907
TXN_000061,S_0044,C_0071,2842.86,2026-01-15T15:55:28.925025,0,0.5153948589499784,-0.8486881521664362
TXN_000062,S_0010,C_0150,247.98,2026-02-01T03:55:28.925025,0,0.18563118156553848,0.13398472824456875
TXN_000063,S_0033,C_0037,2771.33,2026-04-03T08:55:28.925025,0,0.26232481070778724,-0.9015316848151911
TXN_000064,S_0044,C_0188,1139.77,2026-03-12T11:55:28.925025,0,0.037142738007406306,0.09257952436775052
TXN_000065,S_0043,C_0199,3190.47,2026-01-29T03:55:28.925025,0,0.09318761223253369,-0.24903411312345103
TXN_000066,S_0036,C_0064,337.57,2026-01-26T09:55:28.925025,0,0.9478183099905495,-0.09580142928726465
TXN_000067,S_0035,C_0087,986.66,2026-02-10T19:55:28.925025,0,0.776046999771023,-0.8741207015720174
TXN_000068,S_0033,C_0181,1207.08,2026-02-14T03:55:28.925025,0,0.5198791372657693,0.9465584162962939
TXN_000069,S_0045,C_0066,2097.94,2026-03-11T04:55:28.925025,0,0.4090291581960578,-0.578366743245907
TXN_000070,S_0038,C_0046,4134.51,2026-03-01T08:55:28.925025,0,0.9391268273688704,0.715001601638324
TXN_000071,S_0004,C_0005,3664.01,2026-02-17T01:55:28.925025,0,0.8859875416112439,-0.20027927859076322
TXN_000072,S_0041,C_0160,13614.85,2026-01-08T18:55:28.925025,1,0.7254996455776305,0.824406734876528
TXN_000073,S_0017,C_0105,2965.88,2026-03-15T15:55:28.925025,0,0.6272279702554656,0.2131253459962088
TXN_000074,S_0031,C_0078,4009.5,2026-03-23T20:55:28.925025,0,0.6544980804425222,0.3081787613982738
TXN_000075,S_0050,C_0155,3186.66,2026-03-17T08:55:28.925025,0,0.10296140154155664,0.7937608969799015
TXN_000076,S_0030,C_0154,3519.3,2026-02-06T16:55:28.925025,0,0.8479203531625619,0.7762558059868485
TXN_000077,S_0046,C_0097,2929.49,2026-03-19T07:55:28.925025,0,0.7026054058492535,0.6490332225495596
TXN_000078,S_0026,C_0148,11975.03,2026-01-11T01:55:28.925025,1,0.9181069608965158,-0.7168973818631803
TXN_000079,S_0020,C_0082,1755.58,2026-02-24T17:55:28.925025,0,0.12656983624096063,-0.24992884400079318
TXN_000080,S_0025,C_0082,221.71,2026-01-07T15:55:28.925025,0,0.49687709424050763,0.475081538290256
TXN_000081,S_0002,C_0017,3732.23,2026-02-01T15:55:28.925025,0,0.5416396944402221,0.30826966885665597
TXN_000082,S_0022,C_0114,253.57,2026-03-22T12:55:28.925025,0,0.5721624696013992,-0.19430884436749518
TXN_000083,S_0042,C_0091,590.14,2026-01-29T06:55:28.925025,0,0.5603538107168441,0.29260863319982544
TXN_000084,S_0015,C_0015,541.66,2026-02-21T06:55:28.925025,0,0.17924289470133536,-0.2677940454719496
TXN_000085,S_0003,C_0105,2684.77,2026-01-27T06:55:28.925025,0,0.2878505743468689,-0.19889561797457467
TXN_000086,S_0032,C_0112,102.58,2026-03-15T02:55:28.925025,0,0.5517701069223784,0.4952514013203655
TXN_000087,S_0044,C_0140,4685.95,2026-03-05T12:55:28.925025,0,0.05337102218057088,-0.4354033418370451
TXN_000088,S_0044,C_0107,611.72,2026-02-13T10:55:28.925025,0,0.41190779987627013,0.20101454849162947
TXN_000089,S_0030,C_0078,2638.3,2026-01-06T00:55:28.925025,0,0.9972786100509489,0.7821892668568171
TXN_000090,S_0034,C_0116,2959.79,2026-02-21T01:55:28.925025,0,0.04086537911904198,-0.43739072465068185
TXN_000091,S_0040,C_0016,1546.85,2026-01-10T13:55:28.925025,0,0.9371643419597141,-0.08757727474006405
TXN_000092,S_0020,C_0024,746.33,2026-02-02T16:55:28.925025,0,0.3590119561059619,-0.6361169603957226
TXN_000093,S_0013,C_0022,199.65,2026-02-18T11:55:28.925025,0,0.8131049959947578,-0.9068980340801853
TXN_000094,S_0021,C_0020,73.88,2026-03-11T02:55:28.925025,0,0.5035278376903009,-0.3326783973539025
TXN_000095,S_0041,C_0138,3696.17,2026-01-19T09:55:28.925025,0,0.946552377772984,-0.8652400774730349
TXN_000096,S_0003,C_0117,1272.39,2026-03-29T02:55:28.925025,0,0.8943484278873333,-0.0718639223426829
TXN_000097,S_0028,C_0026,3824.42,2026-02-13T02:55:28.925025,0,0.1343397702314858,-0.18600220492275232
TXN_000098,S_0030,C_0026,4287.49,2026-04-03T15:55:28.925025,0,0.5175370198748681,-0.22434014271935054
TXN_000099,S_0007,C_0015,1238.43,2026-02-11T14:55:28.925025,0,0.7511299907960738,0.8669549510203709
TXN_000100,S_0017,C_0100,2951.37,2026-03-09T05:55:28.925025,0,0.02617770468404479,0.7905259104951445
TXN_000101,S_0006,C_0134,284.74,2026-03-26T14:55:28.925025,0,0.39362037405409633,0.9187546121616164
TXN_000102,S_0007,C_0059,3905.32,2026-03-03T09:55:28.925025,0,0.3558378968336495,-0.4545322637002598
TXN_000103,S_0038,C_0194,2622.91,2026-03-06T00:55:28.925025,0,0.2337581033223316,0.6080328236839216
TXN_000104,S_0046,C_0062,4452.18,2026-02-11T15:55:28.925025,0,0.9057433357088888,-0.5607490385860538
TXN_000105,S_0017,C_0054,154.04,2026-03-24T02:55:28.925025,0,0.418764235176437,-0.9492960009681795
TXN_000106,S_0001,C_0092,3580.33,2026-02-26T16:55:28.925025,0,0.2828906507911859,0.4680008336899404
TXN_000107,S_0050,C_0161,3203.26,2026-03-16T09:55:28.925025,0,0.2522714963010594,-0.5038885086980338
TXN_000108,S_0046,C_0178,975.35,2026-02-25T14:55:28.925025,0,0.05861988638182125,-0.6524611545073256
TXN_000109,S_0007,C_0031,2118.45,2026-02-09T18:55:28.925025,0,0.8045704864351731,-0.8999844062408913
TXN_000110,S_0028,C_0168,1904.71,2026-03-08T22:55:28.925025,0,0.714320479957558,0.7257356109219444
TXN_000111,S_0013,C_0075,1302.87,2026-02-10T19:55:28.925025,0,0.24902423966112608,-0.049201827581708324
TXN_000112,S_0044,C_0013,179.07,2026-03-06T22:55:28.925025,0,0.34511404104056276,0.25740829108756635
TXN_000113,S_0005,C_0170,2473.53,2026-03-07T05:55:28.925025,0,0.6325046561264089,-0.4339400763537291
TXN_000114,S_0034,C_0198,4992.01,2026-03-29T20:55:28.925025,0,0.904985200788683,-0.6943217348190514
TXN_000115,S_0011,C_0067,2919.21,2026-02-26T06:55:28.925025,0,0.1755996929507252,-0.23234292797920086
TXN_000116,S_0017,C_0199,4991.09,2026-03-24T23:55:28.925025,0,0.850244119176402,-0.8137532214554213
TXN_000117,S_0010,C_0111,2907.36,2026-02-25T20:55:28.925025,0,0.9625044649697096,0.5186272289904796
TXN_000118,S_0001,C_0039,2463.96,2026-02-17T10:55:28.925025,0,0.03991577868271978,-0.8649919689936525
TXN_000119,S_0017,C_0113,994.93,2026-02-08T14:55:28.925025,0,0.12579950363329784,-0.8274697429915188
TXN_000120,S_0049,C_0045,13991.28,2026-01-30T02:55:28.925025,1,0.7102401613035582,0.5096346166586956
TXN_000121,S_0007,C_0033,4751.05,2026-03-14T07:55:28.925025,0,0.720732614679773,0.5910942636583945
TXN_000122,S_0004,C_0065,466.37,2026-01-17T04:55:28.925025,0,0.24500287549360855,-0.6151063809038
TXN_000123,S_0033,C_0052,2121.59,2026-02-15T15:55:28.925025,0,0.12603669507474202,-0.0984550594793474
TXN_000124,S_0004,C_0173,4307.21,2026-02-15T13:55:28.925025,0,0.001386705584741077,0.5019824581575951
TXN_000125,S_0015,C_0046,85.99,2026-04-03T00:55:28.925025,0,0.24270440812767335,-0.6467070138022031
TXN_000126,S_0026,C_0002,19383.72,2026-01-18T01:55:28.925025,1,0.10249408126589377,-0.989300599234858
TXN_000127,S_0037,C_0192,3354.08,2026-02-11T18:55:28.925025,0,0.37626107084577864,-0.323844924662561
TXN_000128,S_0049,C_0126,3891.74,2026-01-09T13:55:28.925025,0,0.3706439301385519,-0.8876895988348747
TXN_000129,S_0014,C_0079,1095.36,2026-02-20T02:55:28.925025,0,0.03760341227547803,-0.105825479411354
TXN_000130,S_0021,C_0009,1230.65,2026-02-20T09:55:28.925025,0,0.22345263840581786,-0.1513563351218885
TXN_000131,S_0039,C_0018,24682.12,2026-03-25T04:55:28.925025,1,0.9863532411828129,0.7742439898725666
TXN_000132,S_0037,C_0193,2651.03,2026-03-10T00:55:28.925025,0,0.4226756272114791,-0.32096397350626504
TXN_000133,S_0016,C_0176,3891.43,2026-01-23T14:55:28.925025,0,0.6534918344675639,0.8748616643465539
TXN_000134,S_0007,C_0017,2111.51,2026-03-31T19:55:28.925025,0,0.38705432536398077,0.84882449072917
TXN_000135,S_0050,C_0169,1833.02,2026-03-08T03:55:28.925025,0,0.4825801287298874,-0.5861395373800451
TXN_000136,S_0016,C_0071,735.17,2026-02-09T21:55:28.925025,0,0.31164870423556945,0.13250607680039606
TXN_000137,S_0037,C_0042,3284.87,2026-02-07T11:55:28.925025,0,0.9074766994640932,-0.44188945063028506
TXN_000138,S_0003,C_0042,782.01,2026-03-21T15:55:28.925025,0,0.17048737467094544,-0.5542457657071345
TXN_000139,S_0022,C_0105,3723.11,2026-03-08T16:55:28.925025,0,0.2448882720302128,-0.41593500881714207
TXN_000140,S_0046,C_0035,355.45,2026-02-15T16:55:28.925025,0,0.6020010614730449,-0.6477856035620451
TXN_000141,S_0020,C_0072,822.04,2026-01-16T08:55:28.925025,0,0.08274097403259029,-0.875399735475533
TXN_000142,S_0023,C_0023,2903.81,2026-02-10T11:55:28.925025,0,0.337159802521241,-0.8111093994087912
TXN_000143,S_0022,C_0151,1047.97,2026-03-14T09:55:28.925025,0,0.16299683989105163,0.1854017124615197
TXN_000144,S_0041,C_0198,3114.07,2026-02-23T00:55:28.925025,0,0.8983289921539556,0.09137519442758424
TXN_000145,S_0008,C_0091,4078.94,2026-02-22T18:55:28.925025,0,0.7942101796739354,0.6624670964093866
TXN_000146,S_0038,C_0096,283.62,2026-02-08T21:55:28.925025,0,0.5829191767127715,0.31935459474896466
TXN_000147,S_0003,C_0156,981.23,2026-02-03T01:55:28.925025,0,0.2962064361955842,0.8494551398594545
TXN_000148,S_0040,C_0192,2925.0,2026-01-17T00:55:28.925025,0,0.6058849443680095,0.5721861405800548
TXN_000149,S_0006,C_0099,8347.76,2026-01-23T06:55:28.925025,1,0.9261991424197961,0.992909696542464
TXN_000150,S_0008,C_0049,4636.64,2026-04-02T03:55:28.925025,0,0.21577450966842326,0.3323313084284707
TXN_000151,S_0037,C_0019,1923.01,2026-02-26T09:55:28.925025,0,0.9941848000324474,0.980341175891208
TXN_000152,S_0049,C_0109,4153.48,2026-02-17T06:55:28.925025,0,0.7788582639854261,-0.42462121333023295
TXN_000153,S_0018,C_0183,4654.79,2026-02-02T12:55:28.925025,0,0.2547338420717439,0.18119813522049988
TXN_000154,S_0001,C_0180,2726.64,2026-02-27T05:55:28.925025,0,0.7708929204856957,-0.7101405641468397
TXN_000155,S_0005,C_0108,70.21,2026-01-22T06:55:28.925025,0,0.7591853601999339,-0.5797363545444758
TXN_000156,S_0002,C_0074,1391.21,2026-02-21T07:55:28.925025,0,0.20996957469142563,0.5441858495892917
TXN_000157,S_0008,C_0026,732.29,2026-03-08T18:55:28.925025,0,0.8865309972560744,0.1363152321176655
TXN_000158,S_0049,C_0036,14757.59,2026-02-18T16:55:28.925025,1,0.756529517084093,-0.47177738641602573
TXN_000159,S_0033,C_0103,3880.1,2026-03-06T15:55:28.925025,0,0.05899814511405732,0.4066632666974255
TXN_000160,S_0043,C_0109,4618.61,2026-03-30T04:55:28.925025,0,0.7549196280305117,0.5323620189174956
TXN_000161,S_0029,C_0114,179.59,2026-01-23T06:55:28.925025,0,0.24863649619090344,0.7700348864006348
TXN_000162,S_0014,C_0024,3759.16,2026-03-16T11:55:28.925025,0,0.8830780270834185,0.5262873825425205
TXN_000163,S_0029,C_0098,4272.98,2026-02-15T22:55:28.925025,0,0.7695674883025224,-0.4482068801069867
TXN_000164,S_0014,C_0031,4887.5,2026-04-05T05:55:28.925025,0,0.8723906732237272,-0.8764636992974846
TXN_000165,S_0024,C_0032,978.63,2026-01-21T04:55:28.925025,0,0.9241744650233892,0.07094635052956155
TXN_000166,S_0026,C_0176,1491.99,2026-04-03T15:55:28.925025,0,0.3380580281372976,0.1331434937256648
TXN_000167,S_0028,C_0016,4910.57,2026-02-22T15:55:28.925025,0,0.13810827458128538,0.12183661877428409
TXN_000168,S_0003,C_0083,4743.45,2026-01-11T06:55:28.925025,0,0.9708248290638214,0.9466488688277737
TXN_000169,S_0049,C_0155,8783.31,2026-01-10T19:55:28.925025,1,0.2831845353785404,-0.7896693671035395
TXN_000170,S_0036,C_0039,946.56,2026-01-23T05:55:28.925025,0,0.3581688230938883,0.23502162022542494
TXN_000171,S_0004,C_0105,2409.31,2026-03-17T00:55:28.925025,0,0.057519512819123264,-0.3132003507629868
TXN_000172,S_0024,C_0012,1496.43,2026-03-17T09:55:28.925025,0,0.9480075205508045,0.867008766328973
TXN_000173,S_0002,C_0030,1607.17,2026-01-12T01:55:28.925025,0,0.2601830230271528,-0.12132292046922077
TXN_000174,S_0033,C_0030,1692.14,2026-03-18T06:55:28.925025,0,0.9001783972621884,-0.36316337798421494
TXN_000175,S_0040,C_0177,728.96,2026-03-21T07:55:28.925025,0,0.8400656157013165,0.6764653187242342
TXN_000176,S_0012,C_0150,3867.23,2026-03-25T10:55:28.925025,0,0.8261120968171486,0.7493677583257405
TXN_000177,S_0013,C_0191,2862.99,2026-02-02T04:55:28.925025,0,0.8544313047916264,0.009337824945015782
TXN_000178,S_0048,C_0102,1454.18,2026-03-07T18:55:28.925025,0,0.9656899297334334,0.31282784708013156
TXN_000179,S_0026,C_0184,808.47,2026-01-09T11:55:28.925025,0,0.28267601536952414,0.340031456396338
TXN_000180,S_0013,C_0183,343.02,2026-02-01T19:55:28.925025,0,0.6558443234918649,-0.5200112082271953
TXN_000181,S_0023,C_0139,2264.72,2026-01-23T23:55:28.925025,0,0.2684024207992749,0.5905357037086925
TXN_000182,S_0032,C_0066,618.94,2026-01-23T19:55:28.925025,0,0.40744774554448226,-0.09743865445759936
TXN_000183,S_0013,C_0114,270.31,2026-01-29T17:55:28.925025,0,0.3619323879285252,-0.07586295300275503
TXN_000184,S_0022,C_0130,872.98,2026-02-03T03:55:28.925025,0,0.21788286627559283,0.978614576180102
TXN_000185,S_0022,C_0175,3866.12,2026-02-04T01:55:28.925025,0,0.6828392922479618,0.4661095008988565
TXN_000186,S_0042,C_0171,3797.51,2026-03-08T11:55:28.925025,0,0.6732328309147286,-0.2710915058020762
TXN_000187,S_0029,C_0190,1021.91,2026-01-09T13:55:28.925025,0,0.047670898435631215,-0.5521986068840261
TXN_000188,S_0006,C_0134,24594.65,2026-01-31T05:55:28.925025,1,0.5537473134776522,-0.6079407866257074
TXN_000189,S_0006,C_0007,22917.15,2026-02-16T21:55:28.925025,1,0.10773843857667109,0.2891178783166384
TXN_000190,S_0033,C_0022,951.6,2026-03-30T01:55:28.925025,0,0.32753929317594466,-0.4483953143985364
TXN_000191,S_0046,C_0115,3959.88,2026-02-01T19:55:28.925025,0,0.056956408415339776,-0.5476245873319812
TXN_000192,S_0012,C_0162,2186.62,2026-03-02T01:55:28.925025,0,0.5398789482877685,-0.01298132714115896
TXN_000193,S_0035,C_0022,4035.33,2026-03-01T01:55:28.925025,0,0.832744812100448,-0.2557958428996785
TXN_000194,S_0045,C_0189,546.3,2026-01-25T07:55:28.925025,0,0.3131231072536458,0.6005761337760993
TXN_000195,S_0042,C_0045,1522.42,2026-01-16T19:55:28.925025,0,0.44008335107756946,0.8079741649786958
TXN_000196,S_0024,C_0104,3617.57,2026-02-01T09:55:28.925025,0,0.24944126067682126,0.7887748735678104
TXN_000197,S_0027,C_0104,1611.93,2026-03-26T13:55:28.925025,0,0.017433113396309596,0.38919184349291336
TXN_000198,S_0032,C_0097,4297.95,2026-02-16T02:55:28.925025,0,0.5359600094167711,0.6139004021952619
TXN_000199,S_0005,C_0123,3568.36,2026-02-06T12:55:28.925025,0,0.4665499553815289,0.936230768190204
TXN_000200,S_0040,C_0039,3046.05,2026-04-01T18:55:28.925025,0,0.5794504230762137,0.2141881467342388
TXN_000201,S_0031,C_0005,4622.2,2026-03-09T16:55:28.925025,0,0.9737608398498305,0.8512097362837854
TXN_000202,S_0006,C_0051,6947.62,2026-03-12T16:55:28.925025,1,0.7490322066659145,-0.8120777183565111
TXN_000203,S_0049,C_0021,21780.87,2026-01-23T12:55:28.925025,1,0.21087160160680507,-0.945521450464289
TXN_000204,S_0005,C_0138,3823.61,2026-01-28T21:55:28.925025,0,0.671140092663201,0.20862363973518216
TXN_000205,S_0006,C_0195,4837.78,2026-03-15T16:55:28.925025,0,0.3435743932446962,-0.2865770670148129
TXN_000206,S_0003,C_0155,3047.23,2026-03-19T18:55:28.925025,0,0.47123895878447997,-0.3227501280347136
TXN_000207,S_0020,C_0144,1987.13,2026-01-05T22:55:28.925025,0,0.7620140299200757,-0.10095025549915171
TXN_000208,S_0027,C_0128,3994.24,2026-03-04T07:55:28.925025,0,0.33789069650226855,-0.13077623251907045
TXN_000209,S_0018,C_0104,3281.33,2026-02-05T16:55:28.925025,0,0.4320398631798048,0.45343214783480756
TXN_000210,S_0041,C_0107,1526.82,2026-01-14T22:55:28.925025,0,0.3429133452010902,0.7565861200204294
TXN_000211,S_0007,C_0168,4705.44,2026-03-15T01:55:28.925025,0,0.5867087010384567,0.8559086284093969
TXN_000212,S_0032,C_0117,2810.13,2026-01-23T00:55:28.925025,0,0.51750042718272,0.6356458157827372
TXN_000213,S_0014,C_0121,1950.81,2026-03-23T22:55:28.925025,0,0.6830149975276602,-0.35322236611466407
TXN_000214,S_0020,C_0107,2135.84,2026-02-27T06:55:28.925025,0,0.505503012788166,0.32297593324441976
TXN_000215,S_0009,C_0040,133.25,2026-03-21T19:55:28.925025,0,0.8227103919026507,0.29741643517168526
TXN_000216,S_0037,C_0051,4695.48,2026-04-02T22:55:28.925025,0,0.31363398777945506,-0.15873825936696773
TXN_000217,S_0049,C_0067,5729.75,2026-03-02T06:55:28.925025,1,0.04375726481467834,0.3586844037632859
TXN_000218,S_0025,C_0177,2132.34,2026-01-23T17:55:28.925025,0,0.1761596707005848,0.9462572282827748
TXN_000219,S_0019,C_0087,3725.52,2026-02-20T16:55:28.925025,0,0.6486704898602106,0.971380517967404
TXN_000220,S_0029,C_0182,3506.8,2026-03-13T08:55:28.925025,0,0.8959871900584389,-0.7101129206657482
TXN_000221,S_0015,C_0198,2318.16,2026-01-19T08:55:28.925025,0,0.3282094438827782,0.8814979887713934
TXN_000222,S_0029,C_0115,2422.83,2026-01-24T20:55:28.925025,0,0.8769231853329643,-0.2650887079165627
TXN_000223,S_0014,C_0039,424.06,2026-04-02T02:55:28.925025,0,0.7966981481641818,0.206317652865333
TXN_000224,S_0045,C_0112,2968.01,2026-04-02T00:55:28.925025,0,0.7106683183990149,-0.0036242715280627724
TXN_000225,S_0046,C_0026,1792.92,2026-01-16T10:55:28.925025,0,0.16107356333119238,0.34020701040103174
TXN_000226,S_0043,C_0155,411.42,2026-02-04T09:55:28.925025,0,0.9909972790145979,0.9342757636220471
TXN_000227,S_0043,C_0166,62.57,2026-03-03T07:55:28.925025,0,0.9098728510530298,-0.006832401549199174
TXN_000228,S_0039,C_0016,20214.94,2026-02-04T08:55:28.925025,1,0.9148269561631955,0.7645255594722573
TXN_000229,S_0002,C_0019,2689.79,2026-03-29T19:55:28.925025,0,0.757209866305541,-0.9993299554303685
TXN_000230,S_0035,C_0106,4625.01,2026-03-22T18:55:28.925025,0,0.7171681066675734,-0.7628319161516361
TXN_000231,S_0042,C_0003,4225.63,2026-01-08T00:55:28.925025,0,0.1818989565771617,-0.04503582042157617
TXN_000232,S_0045,C_0101,1201.06,2026-01-21T23:55:28.925025,0,0.588622217841452,-0.9948032043668091
TXN_000233,S_0041,C_0073,2678.85,2026-01-26T04:55:28.925025,0,0.5521157560848075,0.5993330020382415
TXN_000234,S_0011,C_0142,3142.84,2026-03-03T05:55:28.925025,0,0.030479873718292194,0.40875991024860503
TXN_000235,S_0009,C_0137,4820.38,2026-01-31T02:55:28.925025,0,0.4929971051397378,0.5888931394324701
TXN_000236,S_0029,C_0149,3528.92,2026-01-31T16:55:28.925025,0,0.6104982059916008,-0.7917607087621854
TXN_000237,S_0050,C_0075,353.67,2026-03-12T14:55:28.925025,0,0.289966909719342,0.5221851135231084
TXN_000238,S_0018,C_0012,4879.94,2026-03-17T10:55:28.925025,0,0.4592441557852365,-0.6889672546635262
